EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 31-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ROMANIA, BUCURESTI-BANEASA (STAID: 219).
Blended and updated with sources: 223645 223646 915420 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
223645,19971022,   43,    0
223645,19971023,   24,    0
223645,19971024,   25,    0
223645,19971025,   28,    0
223645,19971026,   34,    0
223645,19971027,   24,    0
223645,19971028,   52,    0
223645,19971029,   29,    0
223645,19971030,   20,    0
223645,19971031,   26,    0
223645,19971101,   20,    0
223645,19971102,   30,    0
223645,19971103,   32,    0
223645,19971104,   26,    0
223645,19971105,   22,    0
223645,19971106,   17,    0
223645,19971107,   16,    0
223645,19971108,   11,    0
223645,19971109,   23,    0
223645,19971110,    9,    0
223645,19971111,   19,    0
223645,19971112,   19,    0
223645,19971113,   54,    0
223645,19971114,   47,    0
223645,19971115,   41,    0
223645,19971116,   23,    0
223645,19971117,   24,    0
223645,19971118,   50,    0
223645,19971119,   46,    0
223645,19971120,   41,    0
223645,19971121,   14,    0
223645,19971122,   14,    0
223645,19971123,   46,    0
223645,19971124,   31,    0
223645,19971125,   11,    0
223645,19971126,   17,    0
223645,19971127,   23,    0
223645,19971128,   30,    0
223645,19971129,   23,    0
223645,19971130,   45,    0
223645,19971201,   66,    0
223645,19971202,   67,    0
223645,19971203,   38,    0
223645,19971204,   62,    0
223645,19971205,   32,    0
223645,19971206,   40,    0
223645,19971207,   29,    0
223645,19971208,   16,    0
223645,19971209,   18,    0
223645,19971210,   26,    0
223645,19971211,   46,    0
223645,19971212,   30,    0
223645,19971213,   17,    0
223645,19971214,   22,    0
223645,19971215,  124,    0
223645,19971216,  119,    0
223645,19971217,   39,    0
223645,19971218,   24,    0
223645,19971219,   32,    0
223645,19971220,   36,    0
223645,19971221,   29,    0
223645,19971222,   13,    0
223645,19971223,    6,    0
223645,19971224,   15,    0
223645,19971225,   33,    0
223645,19971226,   25,    0
223645,19971227,   26,    0
223645,19971228,   34,    0
223645,19971229,   39,    0
223645,19971230,   21,    0
223645,19971231,   25,    0
223645,19980101,   23,    0
223645,19980102,   14,    0
223645,19980103,   12,    0
223645,19980104,   27,    0
223645,19980105,   30,    0
223645,19980106,   22,    0
223645,19980107,   38,    0
223645,19980108,   33,    0
223645,19980109,   48,    0
223645,19980110,   27,    0
223645,19980111,   39,    0
223645,19980112,   29,    0
223645,19980113,   26,    0
223645,19980114,   12,    0
223645,19980115,   22,    0
223645,19980116,   13,    0
223645,19980117,   15,    0
223645,19980118,   11,    0
223645,19980119,   17,    0
223645,19980120,   54,    0
223645,19980121,  111,    0
223645,19980122,  161,    0
223645,19980123,  106,    0
223645,19980124,   34,    0
223645,19980125,   15,    0
223645,19980126,   14,    0
223645,19980127,    8,    0
223645,19980128,   42,    0
223645,19980129,   11,    0
223645,19980130,   22,    0
223645,19980131,   38,    0
223645,19980201,   53,    0
223645,19980202,   45,    0
223645,19980203,   44,    0
223645,19980204,   31,    0
223645,19980205,   48,    0
223645,19980206,   35,    0
223645,19980207,   23,    0
223645,19980208,   13,    0
223645,19980209,   13,    0
223645,19980210,   39,    0
223645,19980211,   21,    0
223645,19980212,   34,    0
223645,19980213,   40,    0
223645,19980214,   38,    0
223645,19980215,   27,    0
223645,19980216,   26,    0
223645,19980217,   47,    0
223645,19980218,   22,    0
223645,19980219,   36,    0
223645,19980220,   13,    0
223645,19980221,   21,    0
223645,19980222,   19,    0
223645,19980223,   13,    0
223645,19980224,   19,    0
223645,19980225,   31,    0
223645,19980226,   26,    0
223645,19980227,   25,    0
223645,19980228,   19,    0
223645,19980301,   23,    0
223645,19980302,   35,    0
223645,19980303,   48,    0
223645,19980304,   45,    0
223645,19980305,   52,    0
223645,19980306,   44,    0
223645,19980307,   44,    0
223645,19980308,   24,    0
223645,19980309,   22,    0
223645,19980310,   29,    0
223645,19980311,   23,    0
223645,19980312,   28,    0
223645,19980313,   25,    0
223645,19980314,   51,    0
223645,19980315,   34,    0
223645,19980316,   30,    0
223645,19980317,   26,    0
223645,19980318,   19,    0
223645,19980319,   32,    0
223645,19980320,   24,    0
223645,19980321,   27,    0
223645,19980322,   64,    0
223645,19980323,   36,    0
223645,19980324,   20,    0
223645,19980325,   26,    0
223645,19980326,   64,    0
223645,19980327,   67,    0
223645,19980328,   34,    0
223645,19980329,   35,    0
223645,19980330,   28,    0
223645,19980331,   20,    0
223645,19980401,   33,    0
223645,19980402,   17,    0
223645,19980403,   21,    0
223645,19980404,   35,    0
223645,19980405,   38,    0
223645,19980406,   35,    0
223645,19980407,   62,    0
223645,19980408,   40,    0
223645,19980409,   42,    0
223645,19980410,   36,    0
223645,19980411,   22,    0
223645,19980412,   40,    0
223645,19980413,   58,    0
223645,19980414,   42,    0
223645,19980415,   22,    0
223645,19980416,   44,    0
223645,19980417,   39,    0
223645,19980418,   20,    0
223645,19980419,   60,    0
223645,19980420,   43,    0
223645,19980421,   21,    0
223645,19980422,   40,    0
223645,19980423,   18,    0
223645,19980424,   26,    0
223645,19980425,   14,    0
223645,19980426,   42,    0
223645,19980427,   32,    0
223645,19980428,   48,    0
223645,19980429,   52,    0
223645,19980430,   36,    0
223645,19980501,   11,    0
223645,19980502,   35,    0
223645,19980503,   39,    0
223645,19980504,   51,    0
223645,19980505,   55,    0
223645,19980506,   17,    0
223645,19980507,   11,    0
223645,19980508,   32,    0
223645,19980509,   43,    0
223645,19980510,   60,    0
223645,19980511,   59,    0
223645,19980512,   64,    0
223645,19980513,   36,    0
223645,19980514,   59,    0
223645,19980515,   31,    0
223645,19980516,   35,    0
223645,19980517,   45,    0
223645,19980518,   13,    0
223645,19980519,   16,    0
223645,19980520,   19,    0
223645,19980521,   27,    0
223645,19980522,   35,    0
223645,19980523,   23,    0
223645,19980524,   21,    0
223645,19980525,   39,    0
223645,19980526,   39,    0
223645,19980527,   28,    0
223645,19980528,   17,    0
223645,19980529,   27,    0
223645,19980530,   11,    0
223645,19980531,   15,    0
223645,19980601,   18,    0
223645,19980602,   32,    0
223645,19980603,   18,    0
223645,19980604,   12,    0
223645,19980605,   21,    0
223645,19980606,   30,    0
223645,19980607,   34,    0
223645,19980608,   26,    0
223645,19980609,   26,    0
223645,19980610,   19,    0
223645,19980611,   12,    0
223645,19980612,   27,    0
223645,19980613,   36,    0
223645,19980614,   49,    0
223645,19980615,   49,    0
223645,19980616,   16,    0
223645,19980617,   24,    0
223645,19980618,   52,    0
223645,19980619,   41,    0
223645,19980620,   16,    0
223645,19980621,   16,    0
223645,19980622,   25,    0
223645,19980623,   27,    0
223645,19980624,   20,    0
223645,19980625,   25,    0
223645,19980626,   12,    0
223645,19980627,   15,    0
223645,19980628,   21,    0
223645,19980629,   22,    0
223645,19980630,   19,    0
223645,19980701,   29,    0
223645,19980702,   23,    0
223645,19980703,   31,    0
223645,19980704,   38,    0
223645,19980705,   20,    0
223645,19980706,   25,    0
223645,19980707,   29,    0
223645,19980708,   37,    0
223645,19980709,   26,    0
223645,19980710,   51,    0
223645,19980711,   54,    0
223645,19980712,   34,    0
223645,19980713,   18,    0
223645,19980714,   27,    0
223645,19980715,   38,    0
223645,19980716,   42,    0
223645,19980717,   25,    0
223645,19980718,   17,    0
223645,19980719,   13,    0
223645,19980720,   21,    0
223645,19980721,   11,    0
223645,19980722,   16,    0
223645,19980723,   27,    0
223645,19980724,   24,    0
223645,19980725,   20,    0
223645,19980726,   22,    0
223645,19980727,   32,    0
223645,19980728,   29,    0
223645,19980729,   43,    0
223645,19980730,   19,    0
223645,19980731,   17,    0
223645,19980801,   14,    0
223645,19980802,   21,    0
223645,19980803,   25,    0
223645,19980804,   14,    0
223645,19980805,   25,    0
223645,19980806,   41,    0
223645,19980807,   19,    0
223645,19980808,   23,    0
223645,19980809,   21,    0
223645,19980810,   45,    0
223645,19980811,   22,    0
223645,19980812,   35,    0
223645,19980813,   22,    0
223645,19980814,   20,    0
223645,19980815,   32,    0
223645,19980816,   24,    0
223645,19980817,   30,    0
223645,19980818,   21,    0
223645,19980819,   19,    0
223645,19980820,   32,    0
223645,19980821,   25,    0
223645,19980822,   30,    0
223645,19980823,   27,    0
223645,19980824,   20,    0
223645,19980825,   40,    0
223645,19980826,   29,    0
223645,19980827,   13,    0
223645,19980828,   42,    0
223645,19980829,   52,    0
223645,19980830,   21,    0
223645,19980831,   22,    0
223645,19980901,   25,    0
223645,19980902,   12,    0
223645,19980903,   31,    0
223645,19980904,   46,    0
223645,19980905,   31,    0
223645,19980906,   43,    0
223645,19980907,   43,    0
223645,19980908,   28,    0
223645,19980909,   35,    0
223645,19980910,   27,    0
223645,19980911,   26,    0
223645,19980912,   38,    0
223645,19980913,   49,    0
223645,19980914,   28,    0
223645,19980915,   27,    0
223645,19980916,   34,    0
223645,19980917,   15,    0
223645,19980918,   33,    0
223645,19980919,   14,    0
223645,19980920,   26,    0
223645,19980921,   42,    0
223645,19980922,   25,    0
223645,19980923,   27,    0
223645,19980924,   13,    0
223645,19980925,    8,    0
223645,19980926,    7,    0
223645,19980927,    5,    0
223645,19980928,   20,    0
223645,19980929,   31,    0
223645,19980930,   17,    0
223645,19981001,   14,    0
223645,19981002,   56,    0
223645,19981003,   58,    0
223645,19981004,   25,    0
223645,19981005,   14,    0
223645,19981006,   17,    0
223645,19981007,   60,    0
223645,19981008,   51,    0
223645,19981009,   22,    0
223645,19981010,   37,    0
223645,19981011,   28,    0
223645,19981012,   37,    0
223645,19981013,   35,    0
223645,19981014,   20,    0
223645,19981015,   10,    0
223645,19981016,   15,    0
223645,19981017,   10,    0
223645,19981018,   27,    0
223645,19981019,    9,    0
223645,19981020,   10,    0
223645,19981021,   29,    0
223645,19981022,    7,    0
223645,19981023,   10,    0
223645,19981024,   27,    0
223645,19981025,   14,    0
223645,19981026,   19,    0
223645,19981027,    9,    0
223645,19981028,   28,    0
223645,19981029,   37,    0
223645,19981030,   45,    0
223645,19981031,   25,    0
223645,19981101,   17,    0
223645,19981102,   44,    0
223645,19981103,   10,    0
223645,19981104,   14,    0
223645,19981105,   26,    0
223645,19981106,   21,    0
223645,19981107,   21,    0
223645,19981108,   15,    0
223645,19981109,   14,    0
223645,19981110,   25,    0
223645,19981111,   13,    0
223645,19981112,   34,    0
223645,19981113,   19,    0
223645,19981114,   34,    0
223645,19981115,   33,    0
223645,19981116,   76,    0
223645,19981117,   27,    0
223645,19981118,   41,    0
223645,19981119,   14,    0
223645,19981120,   72,    0
223645,19981121,  110,    0
223645,19981122,   89,    0
223645,19981123,  122,    0
223645,19981124,   48,    0
223645,19981125,   16,    0
223645,19981126,   16,    0
223645,19981127,   13,    0
223645,19981128,   57,    0
223645,19981129,   59,    0
223645,19981130,   38,    0
223645,19981201,   58,    0
223645,19981202,   55,    0
223645,19981203,   20,    0
223645,19981204,   29,    0
223645,19981205,   41,    0
223645,19981206,   22,    0
223645,19981207,   30,    0
223645,19981208,   18,    0
223645,19981209,   24,    0
223645,19981210,   13,    0
223645,19981211,   13,    0
223645,19981212,   31,    0
223645,19981213,   37,    0
223645,19981214,   19,    0
223645,19981215,   15,    0
223645,19981216,   45,    0
223645,19981217,   21,    0
223645,19981218,   28,    0
223645,19981219,   32,    0
223645,19981220,   23,    0
223645,19981221,   14,    0
223645,19981222,   19,    0
223645,19981223,   56,    0
223645,19981224,   31,    0
223645,19981225,   24,    0
223645,19981226,   43,    0
223645,19981227,   34,    0
223645,19981228,   24,    0
223645,19981229,   15,    0
223645,19981230,   17,    0
223645,19981231,   34,    0
223645,19990101,   16,    0
223645,19990102,   28,    0
223645,19990103,   29,    0
223645,19990104,   26,    0
223645,19990105,   25,    0
223645,19990106,   33,    0
223645,19990107,   45,    0
223645,19990108,   30,    0
223645,19990109,   21,    0
915420,19990110,    5,    0
223645,19990111,   50,    0
223645,19990112,   34,    0
223645,19990113,   27,    0
223645,19990114,   27,    0
223645,19990115,   25,    0
223645,19990116,   29,    0
223645,19990117,   32,    0
223645,19990118,   15,    0
223645,19990119,   16,    0
223645,19990120,   17,    0
223645,19990121,    9,    0
223645,19990122,   32,    0
223645,19990123,   25,    0
223645,19990124,   35,    0
223645,19990125,   50,    0
223645,19990126,   36,    0
223645,19990127,   31,    0
223645,19990128,   17,    0
223645,19990129,   29,    0
223645,19990130,   36,    0
223645,19990131,   23,    0
223645,19990201,   19,    0
223645,19990202,   41,    0
223645,19990203,   29,    0
223645,19990204,   25,    0
223645,19990205,   51,    0
223645,19990206,   46,    0
223645,19990207,   26,    0
223645,19990208,   23,    0
223645,19990209,   43,    0
223645,19990210,   14,    0
223645,19990211,   43,    0
223645,19990212,   65,    0
223645,19990213,   39,    0
223645,19990214,   41,    0
223645,19990215,   38,    0
223645,19990216,   42,    0
223645,19990217,   28,    0
223645,19990218,   28,    0
223645,19990219,   25,    0
223645,19990220,   27,    0
223645,19990221,   28,    0
223645,19990222,   17,    0
223645,19990223,   56,    0
223645,19990224,   52,    0
223645,19990225,   41,    0
223645,19990226,   28,    0
223645,19990227,   29,    0
223645,19990228,   30,    0
223645,19990301,   19,    0
223645,19990302,   29,    0
223645,19990303,   32,    0
223645,19990304,    6,    0
223645,19990305,   28,    0
223645,19990306,   24,    0
223645,19990307,   22,    0
223645,19990308,   32,    0
223645,19990309,   21,    0
223645,19990310,   13,    0
223645,19990311,   25,    0
223645,19990312,   35,    0
223645,19990313,   48,    0
